I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45,I46,I47,I48,I49,I50,I51,I52,I53,I54,I55,I56,I57,I58,I59,I60,I61,I62,I63
114371,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-0.340003967,25.5800018,79.3919983,18.6379757,-66.6029053,-29.9113998,9,-999,-999,0,-8,24.659996,78.847847,19.0330162,-2.06258845,2.42079639,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0235056393,0.134172976,-7.57543278,6,1,81.292099,0,1.86695039,1.4435513,1.38425446,1120.04504,-2.49534512,18.8477898,-0.111403644,0,0,3
114376,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-0.340003967,25.5800018,79.3919983,18.6379757,-66.6029053,-29.9113998,9,-999,-999,0,-8,24.659996,78.847847,19.0330162,-1.90334046,2.17858744,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0383584015,0.119069517,-5.94345522,6,1,81.292099,0,1.86695039,1.42906117,1.39920855,1120.15027,-2.08237052,18.8051109,-0.0844387859,0,0,3
114381,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-0.0784301758,25.568634,79.2812576,18.267992,-65.8037186,-29.8430862,9,-999,-999,0,-8.28845978,24.4807739,79.769516,18.791708,-1.90334046,2.17858744,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0383584015,0.119069517,-5.94345522,6,1,82.6964035,0,1.74005461,1.42906117,1.39920855,1119.78723,-1.58780181,18.7109776,-0.0434590243,0,0,3
114386,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-0.0784301758,25.568634,79.2812576,18.267992,-65.8037186,-29.8430862,9,-999,-999,0,-8.28845978,24.4807739,79.769516,18.791708,-1.78648973,2.0141027,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0362567604,0.104243599,-5.78752518,6,1,82.6964035,0,1.74005461,1.42082632,1.40756989,1126.73242,-1.05046594,18.5488663,0.00120532245,0,0,3
114391,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,0.745452881,26,82.0242462,18.411787,-66.5111084,-31.4548187,8,-999,-999,0,-9.67856598,23.5357208,80.5974274,18.8495007,-1.78648973,2.0141027,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0362567604,0.104243599,-5.78752518,6,1,84.1273117,0,1.8267225,1.42082632,1.40756989,1126.79675,-0.480098873,18.3377438,0.0307840873,0,0,3
114396,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,0.745452881,26,82.0242462,18.411787,-66.5111084,-31.4548187,8,-999,-999,0,-9.67856598,23.5357208,80.5974274,18.8495007,-1.83916259,2.0497787,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0455873981,0.0949542895,-4.47622108,6,1,84.1273117,0,1.8267225,1.41558754,1.41283822,1122.91101,0.105174623,18.1101017,0.0629038662,0,0,3
114401,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,2.2166748,26.1500015,81.4075394,17.4156685,-66.8310852,-32.0132446,9,-999,-999,0,-10.7903214,23.9193497,84.0181427,19.5824928,-1.83916259,2.0497787,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0455873981,0.0949542895,-4.47622108,6,1,85.6159515,0,2.37610316,1.41558754,1.41283822,1122.74146,0.698898375,17.888195,0.0953719541,0,0,3
114406,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,2.2166748,26.1500015,81.4075394,17.4156685,-66.8310852,-32.0132446,9,-999,-999,0,-10.7903214,23.9193497,84.0181427,19.5824928,-1.78923929,1.98867643,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0432151332,0.0882900208,-3.44769907,6,1,85.6159515,0,2.37610316,1.34454465,1.48060775,1116.78015,1.29647219,17.6761265,0.131944686,0,0,3
114411,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,3.87692261,26.8000031,82.7080231,17.2462177,-66.9601593,-32.9010849,9,-999,-999,0,-12.4838715,24.5806427,84.6670761,18.7490368,-1.78923929,1.98867643,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0432151332,0.0882900208,-3.44769907,6,1,87.278862,0,3.10867047,1.34454465,1.48060775,1116.27148,1.87965858,17.4678936,0.167734802,0,0,3
114416,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,3.87692261,26.8000031,82.7080231,17.2462177,-66.9601593,-32.9010849,9,-999,-999,0,-12.4838715,24.5806427,84.6670761,18.7490368,-1.77846479,1.95283353,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0430338383,0.0886648446,-2.84203672,6,1,87.278862,0,3.10867047,1.35357153,1.4723599,1120.05359,2.43253398,17.2676411,0.19847618,0,0,3
114421,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,5.66153717,27.1230774,84.9818115,17.5541363,-67,-33,9,-999,-999,0,-12.4838715,24.5806427,84.6670761,18.7490368,-1.77846479,1.95283353,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0430338383,0.0886648446,-2.84203672,6,1,89.1271515,0,2.95853639,1.35357153,1.4723599,1119.79761,2.97250891,17.087141,0.226907805,0,0,3
114426,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,7.18868256,26.8301926,88.2492447,18.1100407,-68.0267563,-33.9193573,6,-999,-999,0,-16.0769196,24.0641022,87.7552185,18.3246117,-1.73577666,1.93198478,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0432606786,0.102235988,-0.381545514,6,1,89.1271515,0,2.95853639,1.35041273,1.47525764,1115.59302,3.49095011,16.9238243,0.260516316,0,0,3
114431,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,7.18868256,26.8301926,88.2492447,18.1100407,-68.0267563,-33.9193573,6,-999,-999,0,-16.0769196,24.0641022,87.7552185,18.3246117,-1.73577666,1.93198478,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0432606786,0.102235988,-0.381545514,6,1,91.1422501,0,2.41252303,1.35041273,1.47525764,1115.10681,3.98077273,16.8020344,0.295603961,0,0,3
114436,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,7.18868256,26.8301926,88.2492447,18.1100407,-68.0267563,-33.9193573,6,-999,-999,0,-16.0769196,24.0641022,87.7552185,18.3246117,-1.71850193,1.90178204,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.043248605,0.0949136615,0.639493167,6,1,91.1422501,0,2.41252303,1.29664791,1.52272928,1110.7373,4.41506338,16.7102757,0.330100626,0,0,3
114441,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,8.95918274,26.5102005,-89.9442978,18.2524071,-68,-35,6,-999,-999,0,-17.6571426,24.1714325,-87.5801315,18.7033882,-1.71850193,1.90178204,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.043248605,0.0949136615,0.639493167,6,1,93.0084686,0,1.99385202,1.29664791,1.52272928,1110.02698,4.79761314,16.6496964,0.361334652,0,0,3
114446,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,8.95918274,26.5102005,-89.9442978,18.2524071,-68.0731964,-35.1584129,6,-999,-999,0,-19.1818237,24.0181808,-88.4432831,19.6547146,-1.73609865,1.88909841,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0381567776,0.113349184,3.08193731,6,1,93.0084686,0,1.99385202,1.23726904,1.57135785,1103.38428,5.13966799,16.6359787,0.418088675,0,0,3
114451,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,8.95918274,26.5102005,-89.9442978,18.2524071,-68.0731964,-35.1584129,6,-999,-999,0,-19.1818237,24.0181808,-88.4432831,19.6547146,-1.73609865,1.88909841,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0381567776,0.113349184,3.08193731,6,1,94.8153229,0,1.77932,1.23726904,1.57135785,1102.33203,5.43083572,16.6518879,0.471293598,0,0,3
114456,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,12.0952454,26.571434,-82.2809906,17.3945484,-68.0484924,-35.9322701,8,-999,-999,0,-20.8000031,22.6909027,-87.4829941,19.3886089,-1.69683516,1.84582829,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0348333754,0.126197457,6.84494209,6,1,94.8153229,0,1.77932,1.19443715,1.60415685,1107.44568,5.65038872,16.7037983,0.520892382,-1,0,3
114461,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,12.0952454,26.571434,-82.2809906,17.3945484,-68.0484924,-35.9322701,8,-999,-999,0,-20.8000031,22.6909027,-87.4829941,19.3886089,-1.69683516,1.84582829,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0348333754,0.126197457,6.84494209,6,1,96.6690445,0,1.79083872,1.19443715,1.60415685,1106.76135,5.79685163,16.7935448,0.565642357,-1,0,3
114466,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,13.3571472,26.7321472,-85.3339996,18.9047031,-68.0278931,-36.8971825,6,-999,-999,0,-22,23,-80.2802887,18.6815605,-1.70660222,1.83698535,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.038625747,0.132541239,7.1856451,6,1,96.6690445,0,1.79083872,1.23001885,1.57703948,1097.328,5.8522687,16.9130917,0.613851368,0,0,3
114471,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,13.3571472,26.7321472,-85.3339996,18.9047031,-68.0278931,-36.8971825,6,-999,-999,0,-22,23,-80.2802887,18.6815605,-1.70660222,1.83698535,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.038625747,0.132541239,7.1856451,6,1,98.5994034,0,1.8613286,1.23001885,1.57703948,1096.13782,5.8416214,17.063055,0.670858443,0,0,3
114476,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,14.6111145,27.9074097,-85.0875244,18.4310932,-69,-37,9,-999,-999,0,-22.9821396,22.1071472,-80.381134,19.1953297,-1.76780701,1.87707174,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0335242189,0.152345136,9.38895607,6,1,98.5994034,0,1.8613286,1.05036449,1.7019794,1095.38953,5.76597595,17.2465897,0.743523121,0,0,3
114481,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,14.6111145,27.9074097,-85.0875244,18.4310932,-69,-37,9,-999,-999,0,-22.9821396,22.1071472,-80.381134,19.1953297,-1.76780701,1.87707174,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0335242189,0.152345136,9.38895607,6,1,100.61541,0,1.79810762,1.05036449,1.7019794,1094.23535,5.61613703,17.4469719,0.810539663,0,0,3
114486,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,15.6078491,28.6078491,-78.968544,18.9136715,-68,-38,6,-999,-999,0,-23.7962952,21.3333359,-79.7251511,19.0226364,-1.8563385,1.953161,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.054913491,0.185692579,12.8400478,6,1,100.61541,0,1.79810762,1.0486002,1.7030673,1086.37744,5.42093801,17.6757164,0.881307602,0,0,3
114491,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,15.6078491,28.6078491,-78.968544,18.9136715,-68,-38,6,-999,-999,0,-23.7962952,21.3333359,-79.7251511,19.0226364,-1.8563385,1.953161,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.054913491,0.185692579,12.8400478,6,1,102.563263,0,1.73377478,1.0486002,1.7030673,1084.84253,5.15648508,17.9066963,0.948785901,0,0,3
114496,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,15.7916718,29.5,-76.2909927,18.1995945,-68.0622025,-38.143837,7,-999,-999,0,-23.9807663,20.3076935,-78.8506165,18.6772633,-1.8977139,1.97764707,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0655609965,0.199551538,14.8265209,6,1,102.563263,0,1.73377478,1.02586687,1.71685696,1082.87256,4.8445816,18.114975,1.0094564,0,0,3
114501,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,15.7916718,29.5,-76.2909927,18.1995945,-68.0622025,-38.143837,7,-999,-999,0,-23.9807663,20.3076935,-78.8506165,18.6772633,-1.8977139,1.97764707,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0655609965,0.199551538,14.8265209,6,1,104.36071,0,1.69316661,1.02586687,1.71685696,1081.32605,4.48988056,18.3245163,1.06616378,0,0,3
114506,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,15.4693832,31.2653046,-73.8488541,18.4944363,-67.9937744,-38.1517067,6,-999,-999,0,-23.9800034,19.0199966,-77.6769028,18.1550503,-1.94890559,2.02117705,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0857315883,0.211092472,16.7791786,6,1,104.36071,0,1.69316661,0.986079872,1.7400136,1079.29382,4.09664774,18.5494003,1.12197757,0,0,3
114511,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,15.0999985,32.3799973,-71.9962082,19.1253185,-67.223877,-38.863121,7,-999,-999,0,-23.875,17.875,-76.0196762,18.0171375,-1.94890559,2.02117705,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0857315883,0.211092472,16.7791786,6,1,106.063553,0,1.72361183,0.986079872,1.7400136,1077.73218,3.67445064,18.7917595,1.17768872,0,0,3
114516,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,15.0999985,32.3799973,-71.9962082,19.1253185,-67.223877,-38.863121,7,-999,-999,0,-23.875,17.875,-76.0196762,18.0171375,-2.03628469,2.04826283,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.100065805,0.22342518,18.8019238,6,1,106.063553,0,1.72361183,0.953824997,1.75790143,1073.19385,3.24471545,19.0453377,1.22008038,0,0,3
114521,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,14.7555618,33.2222214,-70.5310898,18.7015896,-67,-39,7,-999,-999,0,-23.3333282,16.5294113,-71.5962906,19.1520061,-2.03628469,2.04826283,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.100065805,0.22342518,18.8019238,6,1,107.737434,0,1.88240361,0.953824997,1.75790143,1071.47229,2.79203296,19.2909832,1.26400304,0,0,3
114526,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,14.7555618,33.2222214,-70.5310898,18.7015896,-67,-39,7,-999,-999,0,-23.3333282,16.5294113,-71.5962906,19.1520061,-2.16170573,2.15265703,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.117033243,0.239321113,22.0715446,6,1,107.737434,0,1.88240361,0.808918715,1.82911193,1092.05432,2.36149669,19.5317039,1.29927242,0,0,3
114531,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,13.7674408,35.2558136,-68.6027603,17.1870594,-67,-39,7,-999,-999,0,-22.9038467,15.5192337,-71.3104553,19.5824661,-2.16170573,2.15265703,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.117033243,0.239321113,22.0715446,6,1,109.42878,0,2.07867861,0.808918715,1.82911193,1091.65112,1.93872392,19.7630062,1.3250705,0,0,3
114536,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,13.7674408,35.2558136,-68.6027603,17.1870594,-67,-39,7,-999,-999,0,-22.9038467,15.5192337,-71.3104553,19.5824661,-2.19447422,2.17889428,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.134986654,0.240421206,23.3427868,6,1,109.42878,0,2.07867861,0.788226604,1.83812368,1069.22388,1.50051868,19.9848938,1.34642291,0,0,3
114541,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,13.1219482,36.3658524,-69.0528412,17.9976959,-66,-39,7,-999,-999,0,-22.4199982,14.4799957,-69.8347702,19.3599625,-2.19447422,2.17889428,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.134986654,0.240421206,23.3427868,6,1,111.199516,0,1.99610686,0.788226604,1.83812368,1067.54004,1.12288487,20.2016392,1.36964238,0,0,3
114546,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,13.1219482,36.3658524,-69.0528412,17.9976959,-66,-39,7,-999,-999,0,-22.4199982,14.4799957,-69.8347702,19.3599625,-2.17570424,2.1087153,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.147180587,0.243938819,24.0786476,6,1,111.199516,0,1.99610686,0.751910567,1.85327578,1057.68237,0.792917788,20.4172745,1.38324404,0,0,3
114551,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,12.8333359,36.9523849,-67.4361725,18.354866,-65.9388275,-39.0516205,7,-999,-999,0,-21.2448959,12.5510178,-68.3034439,18.9858742,-2.17570424,2.1087153,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.147180587,0.243938819,24.0786476,6,1,112.926842,0,1.87476671,0.751910567,1.85327578,1055.53882,0.486571133,20.6260128,1.39244044,0,0,3
114556,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,12.8333359,36.9523849,-67.4361725,18.354866,-65.9388275,-39.0516205,7,-999,-999,0,-21.2448959,12.5510178,-68.3034439,18.9858742,-2.21305752,2.13870811,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.160990357,0.243373454,25.8665771,6,1,112.926842,0,1.87476671,0.683438063,1.87960434,1049.76831,0.192300424,20.8221626,1.39541209,0,0,3
114561,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,12.0476227,38.5,-63.9827385,17.3310566,-65,-39,9,-999,-999,0,-21.1063843,12.1063843,-68.8502045,18.5384789,-2.21305752,2.13870811,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.160990357,0.243373454,25.8665771,6,1,114.461525,0,1.79437387,0.683438063,1.87960434,1047.43591,-0.0890879557,20.9957447,1.3921572,0,0,3
114566,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,12.0476227,38.5,-63.9827385,17.3310566,-65,-39,9,-999,-999,0,-21.1063843,12.1063843,-68.8502045,18.5384789,-2.18651295,2.07167125,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.172999352,0.246336192,27.4076958,6,1,114.461525,0,1.79437387,0.716182768,1.86737311,1045.57947,-0.339162856,21.1463852,1.38323963,0,0,3
114571,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,11.571434,39.7857132,-63.2663307,17.880188,-65,-39,9,-999,-999,0,-20.3877563,10.4489746,-66.7742538,20.4364262,-2.18651295,2.07167125,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.172999352,0.246336192,27.4076958,6,1,115.871376,0,1.76360333,0.716182768,1.86737311,1043.30164,-0.553777516,21.2778111,1.36785412,0,0,3
114576,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,11.571434,39.7857132,-63.2663307,17.880188,-65,-39,9,-999,-999,0,-20.3877563,10.4489746,-66.7742538,20.4364262,-2.26507854,2.14719701,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.195460215,0.249584407,28.7945709,6,1,115.871376,0,1.76360333,0.632181525,1.89745784,1061.30347,-0.77687335,21.3880043,1.34087932,0,0,3
114581,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,9.36842346,40.6315765,-63.7281952,17.3088608,-64.1511383,-39.0026779,7,-999,-999,0,-19.2321396,7.3392868,-64.6064072,20.3448582,-2.26507854,2.14719701,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.195460215,0.249584407,28.7945709,6,1,117.251129,0,1.76208055,0.632181525,1.89745784,1060.23669,-1.00023019,21.4803219,1.30431569,0,0,3
114586,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,9.36842346,40.6315765,-63.7281952,17.3088608,-64.1511383,-39.0026779,7,-999,-999,0,-19.2321396,7.3392868,-64.6064072,20.3448582,-2.2822988,2.1266818,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.22401163,0.235895813,29.4413605,6,1,117.251129,0,1.76208055,0.555766046,1.9212296,1073.03088,-1.22166729,21.5472755,1.2597971,0,0,3
114591,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,9.36842346,40.6315765,-63.7281952,17.3088608,-63.9280701,-39.0009232,7,-999,-999,0,-19.0545502,6.27272797,-62.928463,20.1776314,-2.2822988,2.1266818,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.22401163,0.235895813,29.4413605,6,1,118.63076,0,1.77593648,0.555766046,1.9212296,1072.78918,-1.41469228,21.5980511,1.2106005,0,0,3
114596,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,9.36842346,40.6315765,-63.7281952,17.3088608,-63.9280701,-39.0009232,7,-999,-999,0,-19.0545502,6.27272797,-62.928463,20.1776314,-2.22300434,2.06462765,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.224923238,0.232498646,30.3233871,6,1,118.63076,0,1.77593648,0.495905191,1.93754411,1038.35889,-1.59068251,21.6305218,1.15236914,0,0,3
114601,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,10.6060638,43.030304,-59.8874397,18.5788288,-63.1399994,-39.7552185,8,-999,-999,0,-18.5600052,5.01999664,-61.631073,19.189291,-2.22300434,2.06462765,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.224923238,0.232498646,30.3233871,6,1,119.987808,0,1.79176164,0.495905191,1.93754411,1036.13025,-1.73575842,21.6451149,1.09231126,0,0,3
114606,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,10.6060638,43.030304,-59.8874397,18.5788288,-63.1399994,-39.7552185,8,-999,-999,0,-18.5600052,5.01999664,-61.631073,19.189291,-2.32609344,2.10466933,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.258476377,0.24493061,32.7014771,6,1,119.987808,0,1.79176164,0.472282499,1.94343746,1055.88782,-1.86635804,21.654253,1.03037238,0,0,3
114611,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,10.4117661,44.0882339,-58.0249672,18.0036545,-62.9049225,-40.0134544,9,-999,-999,0,-18.5999985,4.54000092,-62.3547592,19.5518112,-2.32609344,2.10466933,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.258476377,0.24493061,32.7014771,6,1,121.280426,0,1.81814599,0.472282499,1.94343746,1054.96948,-1.96621156,21.6657639,0.966537237,0,0,3
114616,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,10.4117661,44.0882339,-58.0249672,18.0036545,-62.9049225,-40.0134544,9,-999,-999,0,-18.5999985,4.54000092,-62.3547592,19.5518112,-2.34783053,2.11263394,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.269325078,0.246093839,33.0681839,6,1,121.280426,0,1.81814599,0.506394625,1.93482912,1051.34045,-2.06409907,21.6963406,0.889274955,0,0,3
114621,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,10.2580643,44.838707,-54.5956688,17.2174206,-62.1208496,-40.0726852,7,-999,-999,0,-18.1285477,3.15011358,-62.3547592,19.5534592,-2.34783053,2.11263394,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.269325078,0.246093839,33.0681839,6,1,122.491257,0,1.83952129,0.506394625,1.93482912,1050.27722,-2.08933735,21.7395935,0.796386182,0,0,3
114626,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,10.2580643,44.838707,-54.5956688,17.2174206,-62.1208496,-40.0726852,7,-999,-999,0,-18.1285477,3.15011358,-62.3547592,19.5534592,-2.24167204,1.99580395,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.276537746,0.237906516,34.5577927,6,1,122.491257,0,1.83952129,0.515528262,1.93241584,1032.89917,-2.05531025,21.8115311,0.72512275,0,0,3
114631,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,10.4838715,44.9677353,-55.0527611,16.1075077,-61.892498,-40.0653915,8,-999,-999,0,-18.5,3.61841965,-58.2166405,19.9915352,-2.24167204,1.99580395,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.276537746,0.237906516,34.5577927,6,1,123.632278,0,1.82961667,0.515528262,1.93241584,1030.89856,-2.01362729,21.8812466,0.64987576,0,0,3
114636,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,10.4838715,44.9677353,-55.0527611,16.1075077,-61.892498,-40.0653915,8,-999,-999,0,-18.5,3.61841965,-58.2166405,19.9915352,-2.21677446,1.97913682,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.272945881,0.24427481,36.392025,6,1,123.632278,0,1.82961667,0.374504983,1.96462345,1040.68567,-1.94959676,21.956398,0.582091749,0,0,3
114641,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,10.1875,46.15625,-52.8453941,17.0741348,-61.1138,-40.0439873,9,-999,-999,0,-18.4109573,2.86301422,-57.677063,19.6962337,-2.21677446,1.97913682,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.272945881,0.24427481,36.392025,6,1,124.733604,0,1.82522893,0.374504983,1.96462345,1039.39856,-1.85484815,22.0297832,0.510785282,0,0,3
114646,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,10.1875,46.15625,-52.8453941,17.0741348,-61.1138,-40.0439873,9,-999,-999,0,-18.4109573,2.86301422,-57.677063,19.6962337,-2.16141081,1.91474676,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.286214769,0.243118897,37.4211197,6,1,124.733604,0,1.82522893,0.367357075,1.96597266,1055.83154,-1.72090781,22.0935287,0.43640998,0,0,3
